idx,headline,summary,labels
220,a chat with macarthur genius nikole hannah-jon,"the editor in chief of the new york times magazine sits down with the grant winner, who writes for the magazine about segregation in housing and education.",0
221,a chef will wind down his crusade to feed puerto rico,"in just a month, josé andrés created a network that has fed more people there than any other group. now, he says, it’s time to let the economy recover.",4
222,a cher musical is broadway-bound,"“the cher show,” a musical that uses her songs to tell her life story, will open first in chicago.",5
223,a chicago restaurant with an impressive pedigree and a nordic soul,"elske, which opened in december in the restaurant-rich west loop, offers a relatively affordable tasting menu and à la carte options that nimbly blend midwestern and nordic sensibilities.",8
224,a child’s death brings ‘trauma that doesn’t go away’,"even more than other parents, the elderly struggle to recover from the death of a child.",7
225,a chinese empire reborn,the communist party’s emerging empire is more the result of force than a gravitational pull of chinese ideas.,5
226,a chinese novelist is found in transl,"for xue yiwei, canada was a safe haven in which to write, but now he’s finding an audience abroad that appreciates his subversive novel.",5
227,a chinese video game rakes in cash — and draws young rule break,"amid political pressure, tencent’s popular honor of kings added limits on how long young people can play, but fake accounts and other workarounds have proliferated.",5
228,a christmas gift for the wealthi,"the republican tax plan is a gift, but not for most americans.",3
229,a city where east meets west and the past is always pres,"richard fidler’s “ghost empire” and bettany hughes’s “istanbul” explore the intricate, improbable history of one of the world’s great urban centers.",5
230,a city of secret,"on a vespa tour of his milan, andrea incontri, the creative director of tod’s, threads the maze of his mysterious city.",5
231,a classic french home with iconic memphis design,"the late designer ettore sottsass may be finally getting his due, but his most passionate collector refuses to take him too seriously — just as sottsass himself would have wanted.",5
232,"a cleansing juice recipe, from the missoni famili","margherita missoni amos on the simple, stomach-calming tonic that's been passed down for generations.",8
233,a cleanup of ‘holes in the wall’ in china’s capit,a sweeping reconstruction project has wiped out dozens of the neighborhood shops and restaurants that give the capital a bit of its rakish charm.,7
234,a climate science report that changes minds? don’t bet on it,opinions on climate change largely follow partisan lines and a dire new report is unlikely to reset the political debate.,7
235,a close-up on mysteries made of stone in saudi arabia’s desert,structures that may have been created by ancient tribes could only be studied using google earth. saudi officials finally invited an archaeologist to observe them via helicopter.,5
236,a collector’s dream: creating your own museum as a legaci,"collectors who want their life’s work to live on after they die sometimes do this, but like many things, there is more to it than meets the eye.",5
237,a colombian rebel group resumes attacks after cease-fire end,"while no deaths were reported, the attacks highlighted the challenges colombia faces in negotiating a peace deal with the eln rebel group similar to the one it signed with the larger farc group.",7
238,a comic strip mirrors the ravages of climate chang,the newspaper strip “arctic circle” will focus on global warming this week to coincide with the sequel to the documentary “an inconvenient truth.”,5
239,a consumer advocate battles equifax and a storm,"“i managed to respond to the first several hundred emails, but a backlog built up as the hurricane came and went and i transported my father back home.”",5
240,a controversial restoration that wipes away the past,the restoration of chartres cathedral asks questions about how we preserve the past — and which past we preserve.,5
241,a corruption case worth rep,"cleaning up albany was never going to be easy, and now prosecutors will need to retry dean skelos.",5
242,a cosmic distraction from earth’s troubl,the coming total eclipse of the sun has stirred imaginations as well as tourism.,5
